trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1327,False,"{'a': 0.5, 'e': 0.12086200000000002}",20,14,10.215189172558858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.11953550000000002}",20,3,18.371143632786847,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.11820800000000009}",20,6,14.910361958006524,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.11687950000000003}",20,8,20.46696578133096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.11555000000000004}",25,8,15.763979658164363,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.11421950000000003}",20,5,13.359617383698774,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.11288799999999999}",20,11,5.020085885123206,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.11155550000000003}",25,10,15.193212004705318,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.11022200000000004}",20,8,-43.8618884996036,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1336,False,"{'a': 0.5, 'e': 0.10888750000000003}",25,12,24.78660536063294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.10755200000000009}",20,8,-16.39639557508624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.10621550000000002}",20,0,17.535246073536527,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1339,False,"{'a': 0.5, 'e': 0.10487800000000003}",25,14,14.383916799503282,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.1035395}",20,8,19.801117578834965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.10220000000000007}",25,11,22.819901253033223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.10085949999999999}",20,0,-8.89559468250678,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1343,False,"{'a': 0.5, 'e': 0.099518}",20,16,9.160518342580229,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.09817550000000008}",20,6,25.27474948996449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.09683200000000003}",25,13,16.77515847949427,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.09548750000000006}",20,9,11.827648576312825,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.09414200000000006}",30,3,-15.420828953471522,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1348,False,"{'a': 0.5, 'e': 0.09279550000000003}",20,3,30.165328879174126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.09144800000000008}",25,10,17.64466364487554,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.0900995}",20,2,32.806625868552175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.08875}",25,14,-19.59970027306835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1352,False,"{'a': 0.5, 'e': 0.08739950000000007}",30,0,-47.19770757249903,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
1353,False,"{'a': 0.5, 'e': 0.08604800000000001}",20,12,11.569616756198744,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.08469550000000003}",25,14,7.828531691658627,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.08334200000000003}",35,19,21.495622553274067,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.08198749999999999}",20,7,24.09661104134267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.08063200000000004}",20,10,18.64340875414206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.07927550000000005}",20,9,18.279932860262182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.07791800000000004}",20,2,29.19169315673466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.0765595}",35,24,23.67148787011153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.07520000000000004}",25,7,23.4444621269885,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.07383950000000006}",20,10,22.59817248139213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.07247800000000004}",35,22,25.528961131912105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.0711155}",20,5,23.50791200326645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.06975200000000004}",25,7,31.084214750587858,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.06838750000000005}",30,0,30.422926893526473,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1367,False,"{'a': 0.5, 'e': 0.06702200000000003}",20,12,19.06733406232828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.06565550000000009}",20,6,21.62533243680361,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.06428800000000001}",20,3,-25.785124078232226,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1370,False,"{'a': 0.5, 'e': 0.06291950000000002}",30,15,31.740978056141124,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.061549999999999994}",30,17,27.979948361107965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.06017950000000005}",20,8,21.89254087695232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.05880800000000008}",30,10,27.40748773221613,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.057435500000000084}",20,16,8.129770771502752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.056062000000000056}",35,25,21.35374275097363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.0546875}",35,20,26.755395828438918,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.053312000000000026}",25,0,39.09417549946533,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.5, 'e': 0.05193550000000002}",20,0,-9.614837447157168,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1379,False,"{'a': 0.5, 'e': 0.05055799999999999}",30,22,18.26163388939933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.04917950000000004}",20,10,18.03501750767364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,20,9.197655212128222,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,20.141310613870314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,6,25.26771304531137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,7.639262070370224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,12,35.82546606475274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,19,8.911607368707966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,16,25.26775120655759,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,10,23.471433332255046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,16,7.3334243339140315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,15.504073828529371,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,16,17.057976092217558,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,4,46.972111363302545,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,10,26.048105834885742,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,10,37.706869782625255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,16,7.545771865910544,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,8,24.23660646441662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,16,14.60556203810033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,2,30.13039286770374,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,6,24.422409006676578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,17,13.45912334551721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,0,43.301000462088055,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",30,21,16.593250944133047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,5,22.605939993903405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,8,19.54492575437193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,3,37.9452714276117,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,4,35.021566959235955,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",30,16,25.35467222169353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,13,21.858980958912944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,13,12.481523194763565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,11,17.37129101717944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,12,25.589505700647578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,18,14.891198459789818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,14,19.599561402717413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,14,21.968623957000545,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",35,17,34.86131699335718,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",30,18,22.674068148549622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,3,28.98257408166962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,5,35.60490919042597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,13,15.759477354395234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,17,17.10689843221893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,12,26.83687742929241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,9,24.16239241963217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,10,22.140374147288234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,16,17.642484676660047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",30,14,26.69070563099144,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,16,15.538364584332456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,10,20.425338107992413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,13,22.045183147332345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",25,11,26.270714384821552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,16,7.392518416610396,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,11,16.65290709379787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,8,25.2225065171674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",30,22,17.55018126292519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,15,9.63209890192814,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,15,9.482668843031018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",25,8,34.30781441375297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",20,15,9.809452247113764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,9,21.011881884046815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,18,13.143901123638958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",25,12,20.85977821111894,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,9,21.055333766031954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",20,8,20.698355801966468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,15,7.338773678957955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",30,19,19.984154670302363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,5,24.394982127322915,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,13,12.119005323771844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,2,35.63727112831289,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",35,20,28.420085548364774,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,17,15.637672583843084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",25,7,31.554044196730402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",30,13,32.184431143729704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,3,28.751119164296558,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",30,16,26.785603763866046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",20,4,26.343222771770964,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",30,12,31.003597555061507,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",30,19,21.961676755607733,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",25,15,18.03831032434587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",20,3,24.317681078029594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,10,19.693370395384676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",20,13,12.861340015587691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,3,40.673545997689835,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,6,35.210946738850964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",25,11,21.87764009465997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,0,32.038218778127934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,13,22.439678362763132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",25,15,16.116985098300123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",20,9,21.19811869004475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",35,13,40.80826045040114,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",30,15,28.98104916839549,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,2,31.44857244007911,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,6,26.737234041694958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,11,25.094507643980414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",30,8,40.429952829897395,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",30,20,18.69608622868818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,14,12.638286980433705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,15,7.643787532142296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,9,20.08973024948993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",35,16,33.891412493117855,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",30,22,17.981683289825078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,0,31.019307992724688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
